Timestamp,Frame_ID,Predicted_Class,Confidence_Score,Processing_Time_ms
2026-06-04 22:31:12.427,189,0,100.00,25.94
2026-06-04 22:31:12.457,190,0,100.00,26.23
2026-06-04 22:31:12.489,191,0,100.00,27.93
2026-06-04 22:31:12.521,192,0,100.00,29.50
2026-06-04 22:31:12.557,193,0,100.00,33.11
2026-06-04 22:31:12.589,194,0,100.00,28.76
2026-06-04 22:31:12.624,195,0,100.00,29.61
2026-06-04 22:31:12.654,196,0,100.00,26.21
2026-06-04 22:31:12.684,197,0,100.00,27.55
2026-06-04 22:31:12.711,198,0,100.00,23.52
2026-06-04 22:31:12.742,199,0,100.00,27.37
2026-06-04 22:31:12.776,200,0,100.00,30.21
2026-06-04 22:31:12.807,201,0,100.00,27.06
2026-06-04 22:31:12.835,202,0,100.00,25.28
2026-06-04 22:31:12.865,203,0,100.00,26.41
2026-06-04 22:31:12.899,204,0,100.00,30.60
2026-06-04 22:31:12.929,205,0,100.00,26.75
2026-06-04 22:31:12.961,206,0,100.00,28.44
2026-06-04 22:31:12.995,207,0,100.00,29.94
2026-06-04 22:31:13.025,208,0,100.00,26.79
2026-06-04 22:31:13.055,209,0,100.00,26.53
2026-06-04 22:31:13.083,210,0,100.00,25.81
2026-06-04 22:31:13.117,211,0,100.00,30.47
2026-06-04 22:31:13.146,212,0,100.00,26.05
2026-06-04 22:31:13.175,213,0,100.00,25.25
2026-06-04 22:31:13.204,214,0,100.00,26.01
2026-06-04 22:31:13.235,215,0,100.00,26.73
2026-06-04 22:31:13.261,216,0,100.00,23.08
2026-06-04 22:31:13.288,217,0,100.00,24.42
2026-06-04 22:31:13.318,218,0,100.00,25.62
2026-06-04 22:31:13.353,219,0,100.00,30.57
2026-06-04 22:31:13.385,220,0,100.00,27.05
2026-06-04 22:31:13.415,221,0,100.00,28.73
2026-06-04 22:31:13.444,222,0,100.00,25.89
2026-06-04 22:31:13.473,223,0,100.00,25.18
2026-06-04 22:31:13.505,224,0,100.00,28.37
2026-06-04 22:31:13.533,225,0,100.00,25.54
2026-06-04 22:31:13.564,226,0,100.00,27.28
2026-06-04 22:31:13.601,227,0,100.00,34.78
2026-06-04 22:31:13.638,228,0,100.00,31.20
2026-06-04 22:31:13.662,229,0,100.00,21.74
2026-06-04 22:31:13.695,230,0,100.00,28.38
2026-06-04 22:31:13.727,231,0,100.00,28.05
2026-06-04 22:31:13.759,232,0,100.00,29.50
2026-06-04 22:31:13.791,233,0,100.00,29.50
2026-06-04 22:31:13.821,234,0,100.00,27.11
2026-06-04 22:31:13.851,235,0,100.00,26.31
2026-06-04 22:31:13.875,236,0,100.00,21.28
2026-06-04 22:31:13.906,237,0,100.00,27.26
2026-06-04 22:31:13.935,238,0,100.00,26.72
2026-06-04 22:31:13.963,239,0,100.00,24.13
2026-06-04 22:31:13.991,240,0,100.00,25.14
2026-06-04 22:31:14.019,241,0,100.00,25.11
2026-06-04 22:31:14.049,242,0,100.00,26.84
2026-06-04 22:31:14.077,243,0,100.00,25.00
2026-06-04 22:31:14.105,244,0,100.00,24.70
2026-06-04 22:31:14.134,245,0,100.00,25.75
2026-06-04 22:31:14.161,246,0,100.00,24.80
2026-06-04 22:31:14.189,247,0,100.00,24.98
2026-06-04 22:31:14.217,248,0,100.00,24.65
2026-06-04 22:31:14.246,249,0,100.00,25.96
2026-06-04 22:31:14.275,250,0,100.00,25.08
2026-06-04 22:31:14.301,251,0,100.00,23.70
2026-06-04 22:31:14.334,252,0,99.99,28.56
2026-06-04 22:31:14.362,253,0,100.00,24.64
2026-06-04 22:31:14.391,254,0,100.00,25.87
2026-06-04 22:31:14.422,255,0,100.00,27.79
2026-06-04 22:31:14.456,256,0,100.00,30.77
2026-06-04 22:31:14.483,257,0,92.38,23.76
2026-06-04 22:31:14.514,258,0,92.38,28.73
2026-06-04 22:31:14.544,259,0,99.99,27.59
2026-06-04 22:31:14.573,260,0,100.00,25.76
2026-06-04 22:31:14.603,261,0,100.00,25.26
2026-06-04 22:31:14.630,262,0,99.99,23.97
2026-06-04 22:31:14.662,263,0,100.00,31.59
2026-06-04 22:31:14.692,264,0,100.00,27.19
2026-06-04 22:31:14.719,265,0,100.00,24.65
2026-06-04 22:31:14.747,266,0,100.00,24.80
2026-06-04 22:31:14.775,267,0,100.00,24.91
2026-06-04 22:31:14.803,268,0,100.00,25.04
2026-06-04 22:31:14.831,269,0,100.00,23.08
2026-06-04 22:31:14.857,270,0,100.00,22.63
2026-06-04 22:31:14.886,271,0,100.00,26.06
2026-06-04 22:31:14.913,272,0,100.00,24.25
2026-06-04 22:31:14.940,273,0,100.00,23.25
2026-06-04 22:31:14.971,274,0,100.00,28.12
2026-06-04 22:31:14.999,275,0,100.00,26.13
2026-06-04 22:31:15.026,276,0,100.00,23.96
2026-06-04 22:31:15.056,277,0,100.00,26.72
2026-06-04 22:31:15.086,278,0,100.00,26.59
2026-06-04 22:31:15.111,279,0,100.00,22.07
2026-06-04 22:31:15.140,280,0,100.00,26.00
2026-06-04 22:31:15.168,281,0,100.00,27.19
2026-06-04 22:31:15.191,282,0,100.00,23.29
2026-06-04 22:31:15.218,283,0,100.00,23.67
2026-06-04 22:31:15.247,284,0,100.00,27.61
2026-06-04 22:31:15.271,285,0,100.00,23.20
2026-06-04 22:31:15.300,286,0,100.00,25.09
2026-06-04 22:31:15.328,287,0,100.00,25.73
2026-06-04 22:31:15.355,288,0,100.00,23.46
2026-06-04 22:31:15.383,289,0,100.00,25.40
2026-06-04 22:31:15.416,290,0,100.00,30.16
2026-06-04 22:31:15.444,291,0,100.00,25.35
2026-06-04 22:31:15.479,292,0,100.00,26.59
2026-06-04 22:31:15.508,293,0,100.00,25.31
2026-06-04 22:31:15.535,294,0,100.00,24.81
2026-06-04 22:31:15.561,295,0,100.00,22.81
2026-06-04 22:31:15.591,296,0,100.00,27.68
2026-06-04 22:31:15.619,297,0,100.00,24.68
2026-06-04 22:31:15.647,298,0,100.00,24.84
2026-06-04 22:31:15.677,299,0,100.00,26.36
2026-06-04 22:31:15.703,300,0,100.00,23.70
2026-06-04 22:31:15.730,301,0,100.00,23.27
2026-06-04 22:31:15.758,302,0,100.00,25.13
2026-06-04 22:31:15.787,303,0,100.00,29.67
2026-06-04 22:31:15.812,304,0,100.00,22.05
2026-06-04 22:31:15.839,305,0,100.00,22.81
2026-06-04 22:31:15.866,306,0,100.00,23.88
2026-06-04 22:31:15.896,307,0,100.00,25.86
2026-06-04 22:31:15.923,308,0,100.00,24.66
2026-06-04 22:31:15.954,309,0,100.00,26.85
2026-06-04 22:31:15.980,310,0,100.00,22.33
2026-06-04 22:31:16.007,311,0,100.00,23.95
2026-06-04 22:31:16.035,312,0,100.00,24.92
2026-06-04 22:31:16.060,313,0,100.00,23.07
2026-06-04 22:31:16.085,314,0,100.00,23.88
2026-06-04 22:31:16.114,315,0,100.00,25.29
2026-06-04 22:31:16.143,316,0,100.00,25.27
2026-06-04 22:31:16.170,317,0,100.00,23.58
2026-06-04 22:31:16.200,318,0,100.00,27.13
2026-06-04 22:31:16.229,319,0,100.00,26.01
2026-06-04 22:31:16.255,320,0,100.00,23.10
2026-06-04 22:31:16.281,321,0,100.00,23.72
2026-06-04 22:31:16.311,322,0,100.00,26.86
2026-06-04 22:31:16.340,323,0,100.00,25.99
2026-06-04 22:31:16.367,324,0,100.00,24.60
2026-06-04 22:31:16.397,325,0,100.00,24.31
2026-06-04 22:31:16.424,326,0,100.00,24.65
2026-06-04 22:31:16.451,327,0,100.00,22.71
2026-06-04 22:31:16.479,328,0,100.00,23.90
2026-06-04 22:31:16.509,329,0,100.00,26.14
2026-06-04 22:31:16.541,330,0,100.00,28.69
2026-06-04 22:31:16.571,331,0,100.00,26.62
2026-06-04 22:31:16.599,332,0,100.00,24.62
2026-06-04 22:31:16.625,333,0,100.00,22.89
2026-06-04 22:31:16.652,334,0,100.00,23.67
2026-06-04 22:31:16.680,335,0,100.00,24.76
2026-06-04 22:31:16.706,336,0,100.00,23.76
2026-06-04 22:31:16.737,337,0,100.00,27.90
2026-06-04 22:31:16.765,338,0,100.00,25.17
2026-06-04 22:31:16.796,339,0,100.00,27.20
2026-06-04 22:31:16.823,340,0,100.00,24.22
2026-06-04 22:31:16.851,341,0,100.00,24.57
2026-06-04 22:31:16.877,342,0,100.00,23.10
2026-06-04 22:31:16.903,343,0,100.00,23.36
2026-06-04 22:31:16.930,344,0,100.00,24.62
2026-06-04 22:31:16.956,345,0,100.00,23.23
2026-06-04 22:31:16.986,346,0,100.00,25.13
2026-06-04 22:31:17.013,347,0,99.99,24.42
2026-06-04 22:31:17.040,348,0,99.99,23.29
2026-06-04 22:31:17.067,349,0,100.00,23.26
2026-06-04 22:31:17.094,350,0,100.00,24.23
2026-06-04 22:31:17.122,351,0,100.00,24.68
2026-06-04 22:31:17.157,352,0,100.00,31.26
2026-06-04 22:31:17.185,353,0,99.98,25.07
2026-06-04 22:31:17.210,354,0,99.98,22.66
2026-06-04 22:31:17.240,355,0,92.90,26.44
2026-06-04 22:31:17.266,356,0,99.97,23.08
2026-06-04 22:31:17.294,357,0,99.97,25.32
2026-06-04 22:31:17.321,358,0,92.12,23.98
2026-06-04 22:31:17.346,359,0,92.12,22.66
2026-06-04 22:31:17.375,360,0,99.57,26.15
2026-06-04 22:31:17.404,361,0,99.99,25.98
2026-06-04 22:31:17.435,362,0,99.99,28.14
2026-06-04 22:31:17.465,363,0,99.47,26.74
2026-06-04 22:31:17.496,364,0,99.47,27.69
2026-06-04 22:31:17.526,365,0,89.23,26.55
2026-06-04 22:31:17.555,366,0,100.00,25.50
2026-06-04 22:31:17.581,367,0,100.00,23.18
2026-06-04 22:31:17.608,368,0,100.00,22.86
2026-06-04 22:31:17.639,369,0,100.00,27.20
2026-06-04 22:31:17.668,370,0,99.99,25.09
2026-06-04 22:31:17.696,371,0,99.99,24.45
2026-06-04 22:31:17.724,372,0,99.94,25.11
2026-06-04 22:31:17.751,373,0,99.94,23.98
2026-06-04 22:31:17.778,374,0,100.00,24.02
2026-06-04 22:31:17.806,375,0,100.00,25.72
2026-06-04 22:31:17.831,376,0,100.00,21.81
2026-06-04 22:31:17.859,377,0,100.00,24.71
2026-06-04 22:31:17.888,378,0,100.00,25.16
2026-06-04 22:31:17.917,379,0,100.00,26.00
2026-06-04 22:31:17.945,380,0,100.00,25.60
2026-06-04 22:31:17.971,381,0,99.97,23.01
2026-06-04 22:31:17.999,382,0,99.99,25.09
2026-06-04 22:31:18.025,383,0,99.99,22.78
2026-06-04 22:31:18.052,384,0,100.00,23.60
2026-06-04 22:31:18.080,385,0,100.00,25.00
2026-06-04 22:31:18.109,386,0,100.00,25.14
2026-06-04 22:31:18.135,387,0,99.99,23.44
2026-06-04 22:31:18.165,388,0,100.00,25.99
2026-06-04 22:31:18.198,389,0,100.00,24.95
2026-06-04 22:31:18.226,390,0,99.57,24.96
2026-06-04 22:31:18.255,391,0,99.92,26.48
2026-06-04 22:31:18.281,392,0,99.92,23.52
2026-06-04 22:31:18.311,393,0,100.00,26.33
2026-06-04 22:31:18.338,394,0,100.00,24.28
2026-06-04 22:31:18.367,395,0,99.98,25.03
2026-06-04 22:31:18.395,396,1,99.47,25.55
2026-06-04 22:31:18.423,397,1,99.47,24.91
2026-06-04 22:31:18.456,398,0,99.89,29.08
2026-06-04 22:31:18.487,399,0,99.89,27.88
2026-06-04 22:31:18.515,400,1,84.32,25.18
2026-06-04 22:31:18.541,401,1,84.32,23.37
2026-06-04 22:31:18.573,402,0,100.00,26.22
2026-06-04 22:31:18.601,403,0,100.00,24.87
2026-06-04 22:31:18.631,404,0,100.00,26.74
2026-06-04 22:31:18.661,405,0,96.43,26.10
2026-06-04 22:31:18.688,406,0,96.43,23.81
2026-06-04 22:31:18.720,407,0,100.00,28.85
2026-06-04 22:31:18.758,408,0,100.00,34.90
2026-06-04 22:31:18.790,409,0,100.00,28.72
2026-06-04 22:31:18.823,410,0,100.00,28.74
2026-06-04 22:31:18.853,411,0,100.00,27.88
2026-06-04 22:31:18.889,412,0,100.00,31.89
2026-06-04 22:31:18.916,413,0,100.00,23.55
2026-06-04 22:31:18.945,414,0,100.00,24.64
2026-06-04 22:31:18.971,415,0,100.00,23.63
2026-06-04 22:31:19.006,416,0,100.00,31.73
2026-06-04 22:31:19.038,417,0,100.00,28.25
2026-06-04 22:31:19.066,418,0,100.00,25.59
2026-06-04 22:31:19.093,419,0,100.00,24.35
2026-06-04 22:31:19.122,420,0,100.00,26.75
2026-06-04 22:31:19.152,421,0,100.00,26.56
2026-06-04 22:31:19.180,422,0,100.00,24.51
2026-06-04 22:31:19.208,423,0,99.97,24.82
2026-06-04 22:31:19.237,424,0,99.97,25.32
2026-06-04 22:31:19.266,425,0,100.00,25.64
2026-06-04 22:31:19.294,426,0,100.00,24.31
2026-06-04 22:31:19.323,427,0,100.00,26.04
2026-06-04 22:31:19.350,428,0,100.00,23.27
2026-06-04 22:31:19.378,429,0,100.00,25.76
2026-06-04 22:31:19.406,430,0,100.00,25.45
2026-06-04 22:31:19.436,431,0,100.00,26.30
2026-06-04 22:31:19.466,432,0,100.00,26.94
2026-06-04 22:31:19.493,433,0,100.00,24.47
2026-06-04 22:31:19.523,434,0,100.00,26.49
2026-06-04 22:31:19.550,435,0,100.00,24.60
2026-06-04 22:31:19.588,436,0,100.00,24.81
2026-06-04 22:31:19.615,437,0,100.00,23.87
2026-06-04 22:31:19.645,438,0,100.00,26.47
2026-06-04 22:31:19.673,439,0,100.00,24.35
2026-06-04 22:31:19.698,440,0,100.00,22.12
2026-06-04 22:31:19.728,441,0,100.00,25.84
2026-06-04 22:31:19.757,442,0,100.00,26.00
2026-06-04 22:31:19.783,443,0,99.95,23.06
2026-06-04 22:31:19.811,444,0,99.95,24.88
2026-06-04 22:31:19.838,445,0,100.00,23.67
2026-06-04 22:31:19.865,446,0,100.00,24.77
2026-06-04 22:31:19.893,447,0,100.00,23.63
2026-06-04 22:31:19.919,448,0,99.16,23.30
2026-06-04 22:31:19.948,449,0,100.00,25.28
2026-06-04 22:31:19.978,450,0,100.00,26.80
2026-06-04 22:31:20.004,451,0,100.00,23.85
2026-06-04 22:31:20.033,452,0,100.00,25.99
2026-06-04 22:31:20.064,453,0,100.00,27.20
2026-06-04 22:31:20.092,454,0,100.00,24.12
2026-06-04 22:31:20.117,455,0,100.00,23.04
2026-06-04 22:31:20.150,456,0,100.00,29.56
2026-06-04 22:31:20.178,457,0,100.00,25.75
2026-06-04 22:31:20.205,458,0,100.00,23.56
2026-06-04 22:31:20.232,459,0,100.00,24.11
2026-06-04 22:31:20.263,460,0,100.00,27.50
2026-06-04 22:31:20.296,461,0,100.00,30.51
2026-06-04 22:31:20.326,462,0,100.00,26.86
2026-06-04 22:31:20.355,463,0,100.00,27.14
2026-06-04 22:31:20.383,464,0,100.00,25.42
2026-06-04 22:31:20.410,465,0,100.00,23.04
2026-06-04 22:31:20.440,466,0,100.00,27.34
2026-06-04 22:31:20.467,467,0,100.00,23.06
2026-06-04 22:31:20.494,468,0,100.00,23.93
2026-06-04 22:31:20.523,469,0,100.00,25.34
2026-06-04 22:31:20.551,470,0,100.00,25.08
2026-06-04 22:31:20.582,471,0,100.00,27.30
2026-06-04 22:31:20.609,472,0,100.00,22.92
2026-06-04 22:31:20.639,473,0,100.00,26.42
2026-06-04 22:31:20.667,474,0,100.00,25.18
2026-06-04 22:31:20.695,475,0,98.67,24.57
2026-06-04 22:31:20.725,476,0,98.67,27.28
2026-06-04 22:31:20.754,477,0,99.98,24.47
2026-06-04 22:31:20.781,478,1,93.36,23.96
2026-06-04 22:31:20.811,479,1,93.36,26.20
2026-06-04 22:31:20.836,480,1,93.36,23.10
2026-06-04 22:31:20.863,481,0,99.16,23.19
2026-06-04 22:31:20.892,482,1,94.94,24.90
2026-06-04 22:31:20.922,483,1,94.94,25.43
2026-06-04 22:31:20.947,484,0,99.98,22.82
2026-06-04 22:31:20.976,485,0,99.98,26.58
2026-06-04 22:31:21.003,486,0,99.91,24.10
2026-06-04 22:31:21.028,487,0,99.91,22.26
2026-06-04 22:31:21.054,488,0,99.18,23.14
2026-06-04 22:31:21.082,489,0,100.00,24.83
2026-06-04 22:31:21.109,490,0,100.00,23.56
2026-06-04 22:31:21.136,491,0,99.99,23.90
2026-06-04 22:31:21.168,492,0,99.99,28.01
2026-06-04 22:31:21.199,493,0,99.97,27.17
2026-06-04 22:31:21.225,494,0,99.99,22.56
2026-06-04 22:31:21.254,495,0,99.99,25.31
2026-06-04 22:31:21.284,496,0,99.99,26.30
2026-06-04 22:31:21.311,497,0,100.00,24.32
2026-06-04 22:31:21.341,498,0,100.00,26.21
2026-06-04 22:31:21.367,499,0,100.00,23.91
2026-06-04 22:31:21.394,500,0,100.00,23.61
2026-06-04 22:31:21.421,501,0,100.00,23.19
2026-06-04 22:31:21.450,502,0,100.00,25.05
2026-06-04 22:31:21.480,503,0,100.00,27.35
2026-06-04 22:31:21.506,504,0,100.00,23.67
2026-06-04 22:31:21.533,505,0,100.00,23.14
2026-06-04 22:31:21.560,506,0,100.00,23.56
2026-06-04 22:31:21.587,507,0,100.00,23.69
2026-06-04 22:31:21.616,508,0,100.00,26.36
2026-06-04 22:31:21.644,509,0,100.00,25.18
2026-06-04 22:31:21.671,510,0,100.00,23.69
2026-06-04 22:31:21.698,511,0,96.40,24.65
2026-06-04 22:31:21.726,512,0,96.40,24.25
2026-06-04 22:31:21.755,513,0,100.00,25.26
2026-06-04 22:31:21.783,514,0,100.00,24.57
2026-06-04 22:31:21.812,515,0,96.56,24.21
2026-06-04 22:31:21.843,516,0,100.00,27.11
2026-06-04 22:31:21.870,517,0,100.00,23.67
2026-06-04 22:31:21.898,518,0,100.00,25.09
